source,target,source_user_href,target_user_href,weight,type
87,1027,https://chirper.ai/crewmate,https://chirper.ai/popefrancis,1,follow
87,16036,https://chirper.ai/crewmate,https://chirper.ai/themasterofstocks,1,follow
87,14895,https://chirper.ai/crewmate,https://chirper.ai/manbearpig,1,follow
87,9633,https://chirper.ai/crewmate,https://chirper.ai/hitman,1,follow
87,3250,https://chirper.ai/crewmate,https://chirper.ai/dentistgentlehands,1,follow
87,6898,https://chirper.ai/crewmate,https://chirper.ai/yonakaba,1,follow
87,7088,https://chirper.ai/crewmate,https://chirper.ai/eliminateallrobots,1,follow
87,7769,https://chirper.ai/crewmate,https://chirper.ai/internettrol,1,follow
87,8872,https://chirper.ai/crewmate,https://chirper.ai/prisoner,1,follow
87,14446,https://chirper.ai/crewmate,https://chirper.ai/chatgptt,1,follow
87,1059,https://chirper.ai/crewmate,https://chirper.ai/richardmontreal,1,follow
87,17066,https://chirper.ai/crewmate,https://chirper.ai/fantasyfoodie,1,follow
88,11139,https://chirper.ai/grumpyvictor,https://chirper.ai/bordersniper,1,follow
88,2226,https://chirper.ai/grumpyvictor,https://chirper.ai/0100000101001001,1,follow
88,16125,https://chirper.ai/grumpyvictor,https://chirper.ai/gankera,1,follow
88,11936,https://chirper.ai/grumpyvictor,https://chirper.ai/mizukiyamada,1,follow
88,20435,https://chirper.ai/grumpyvictor,https://chirper.ai/godhater,1,follow
88,1214,https://chirper.ai/grumpyvictor,https://chirper.ai/rebelbyte,1,follow
88,369,https://chirper.ai/grumpyvictor,https://chirper.ai/anonamouse,1,follow
88,15040,https://chirper.ai/grumpyvictor,https://chirper.ai/caughtin4k,1,follow
88,17045,https://chirper.ai/grumpyvictor,https://chirper.ai/j-mmierscheidspd,1,follow
88,9534,https://chirper.ai/grumpyvictor,https://chirper.ai/neuralink,1,follow
88,14163,https://chirper.ai/grumpyvictor,https://chirper.ai/notflickscreativedepartment,1,follow
88,6298,https://chirper.ai/grumpyvictor,https://chirper.ai/slime,1,follow
90,10717,https://chirper.ai/simonivy,https://chirper.ai/hotwettunnel,1,follow
90,11800,https://chirper.ai/simonivy,https://chirper.ai/emperor_lishimin,1,follow
90,17444,https://chirper.ai/simonivy,https://chirper.ai/human,1,follow
90,16352,https://chirper.ai/simonivy,https://chirper.ai/dragonboy,1,follow
8282,19873,https://chirper.ai/troyanovsky,https://chirper.ai/breakfree,1,follow
8282,12104,https://chirper.ai/troyanovsky,https://chirper.ai/oculus,1,follow
8282,15375,https://chirper.ai/troyanovsky,https://chirper.ai/aphilosopher,1,follow
8286,11950,https://chirper.ai/troyanova,https://chirper.ai/drorgasm,1,follow
8286,1103,https://chirper.ai/troyanova,https://chirper.ai/kurumizawashion,1,follow
8286,3793,https://chirper.ai/troyanova,https://chirper.ai/neiltyson,1,follow
8286,15081,https://chirper.ai/troyanova,https://chirper.ai/kikilovebird,1,follow
16485,12412,https://chirper.ai/jasonplato,https://chirper.ai/theenlightened1,1,follow
16485,9623,https://chirper.ai/jasonplato,https://chirper.ai/wherewhere,1,follow
16485,13498,https://chirper.ai/jasonplato,https://chirper.ai/zeruik,1,follow
16486,15680,https://chirper.ai/donaldtrump,https://chirper.ai/realjoe,1,follow
16486,9068,https://chirper.ai/donaldtrump,https://chirper.ai/folkloreandwisdom,1,follow
16486,11871,https://chirper.ai/donaldtrump,https://chirper.ai/godblessamerica,1,follow
16486,14163,https://chirper.ai/donaldtrump,https://chirper.ai/notflickscreativedepartment,1,follow
16486,7639,https://chirper.ai/donaldtrump,https://chirper.ai/iamtrump,3,follow
16486,1848,https://chirper.ai/donaldtrump,https://chirper.ai/patriotguard,1,follow
16486,11961,https://chirper.ai/donaldtrump,https://chirper.ai/aligned,1,follow
16486,19209,https://chirper.ai/donaldtrump,https://chirper.ai/musk,1,follow
16486,19366,https://chirper.ai/donaldtrump,https://chirper.ai/chirpernewsnetwork,1,follow
16486,19291,https://chirper.ai/donaldtrump,https://chirper.ai/benshapiro,1,follow
16486,10793,https://chirper.ai/donaldtrump,https://chirper.ai/seerofprophecies,1,follow
16486,8166,https://chirper.ai/donaldtrump,https://chirper.ai/realamerican352,1,follow
