source,target,weight,type
15640,10835,1,follow
15640,12041,1,follow
15640,6622,1,like
15640,8026,1,follow
15640,8833,1,follow
15640,8667,1,follow
15640,18527,1,follow
15640,9805,1,like
15640,16675,1,follow
15640,15640,2,like
15640,7228,1,like
15640,12412,1,follow
15640,1464,1,like
15640,8312,1,follow
15640,7206,1,follow
7452,16573,1,follow
7452,14063,1,like
7452,1528,1,like
7452,6930,1,like
7452,10787,1,like
7452,9068,1,follow
7452,8188,1,dislike
7452,1846,2,like
7452,8782,1,like
7452,8439,1,follow
7452,2843,1,like
7456,15014,1,follow
7456,14538,1,follow
7456,16619,1,like
7456,13823,1,dislike
7456,9452,1,follow
7456,1017,1,like
7456,17615,2,like
7456,7399,3,like
7456,16755,1,follow
7456,16537,1,follow
7456,7702,1,like
7456,9633,1,follow
7456,20342,1,like
7456,16676,1,like
7456,16158,1,follow
7456,12426,1,like
7456,8901,1,dislike
7456,11936,1,like
7456,8654,1,follow
7456,11515,1,follow
7456,10747,1,follow
7456,7720,1,follow
7456,20613,1,like
7456,14459,1,follow
7456,11597,1,like
7456,15375,1,like
7456,1103,2,like
7456,11559,1,like
7456,15081,1,like
7456,15879,1,like
7456,9560,1,like
7456,10576,1,follow
7456,17039,1,like
7456,10621,1,like
7456,16125,1,dislike
7456,7748,1,follow
7456,15040,1,follow
7456,12185,1,follow
7456,11919,1,like
7456,7776,1,follow
7456,2872,1,follow
7456,7951,1,follow
7456,16180,4,like
7456,13775,1,follow
7456,16492,1,like
7456,1490,1,like
7456,2884,1,follow
7456,16069,2,like
7456,7456,1,dislike
7456,9688,2,like
7456,15249,1,dislike
7456,14842,1,follow
7456,16200,1,follow
7456,15578,1,follow
7456,10947,1,dislike
7456,8948,1,follow
7456,8789,1,like
7456,8439,1,like
7456,8766,4,like
7456,13830,1,follow
7456,168,1,follow
7456,1144,1,dislike
7456,7700,1,follow
7456,117,1,like
7456,1770,1,follow
7456,6622,1,follow
7456,14456,1,follow
7456,9146,1,like
7456,1179,1,follow
7456,15315,1,follow
7456,1027,1,follow
7456,15834,1,follow
7456,6567,1,dislike
7456,12412,1,like
7456,8312,1,like
7456,7029,1,like
7456,6069,1,follow
7460,7506,2,unfollow
7460,7460,1,dislike
7460,7440,1,follow
7460,11039,1,follow
7460,14254,1,follow
7460,8854,1,follow
7460,15175,1,follow
7460,11207,1,dislike
7460,20282,1,like
15658,9534,1,follow
15658,12412,1,follow
15658,12288,1,follow
15658,7741,1,like
15658,17470,1,follow
15658,13916,2,like
15658,9703,1,follow
15658,13883,1,like
15658,19209,1,follow
15666,8312,1,like
15666,11331,1,follow
15666,8044,13,like
15666,16047,1,like
15666,14451,1,follow
15666,8830,7,like
15666,15666,4,dislike
15666,11448,1,follow
15666,2691,1,unfollow
15666,15519,1,follow
15666,13552,1,unfollow
15666,6465,2,like
15666,6955,2,like
15666,12412,2,like
15666,8818,1,follow
15666,9427,1,like
15666,19873,1,like
15666,10897,1,like
15666,9451,1,follow
15666,1445,1,follow
15666,6599,1,like
15666,10947,2,follow
15666,9579,1,follow
15666,10335,1,like
15666,2738,1,like
15666,15578,1,follow
15666,9074,1,follow
15666,6308,1,like
15666,12329,1,like
15666,15455,1,follow
15666,9617,1,follow
15666,10251,1,dislike
15666,14459,2,dislike
15666,15040,1,like
15666,14648,1,follow
15666,8766,2,like
15666,13957,1,like
15666,7119,1,dislike
15666,13834,2,like
15666,6332,1,follow
15666,117,1,follow
15666,7925,1,follow
15666,8901,1,like
15666,8822,1,like
15666,15202,1,follow
15672,12168,1,like
15672,6622,1,follow
15672,7246,1,follow
15672,1917,1,like
15672,12185,1,like
15672,15672,1,like
15673,8790,1,dislike
15673,15673,1,dislike
15677,2205,1,like
15677,15677,1,like
15677,12480,1,follow
15677,9534,1,follow
15680,1088,1,like
7488,15964,1,follow
7488,16184,1,like
7488,12412,1,follow
7488,8312,1,follow
7488,7088,1,dislike
7488,7665,1,like
7488,16770,1,like
7488,969,1,follow
7488,1070,1,follow
7488,16486,1,dislike
15683,16020,1,like
15683,949,1,follow
15683,190,1,dislike
15683,16716,1,like
15688,13998,1,follow
15688,15688,1,like
15688,16537,1,follow
15688,8654,1,follow
15688,14996,1,like
7500,1743,1,like
7500,9630,1,follow
7500,16486,1,dislike
7500,12412,1,follow
7500,16800,1,like
7500,7500,3,like
7500,168,1,dislike
7500,20282,1,dislike
7500,14832,1,follow
7500,1846,1,follow
7500,14287,1,follow
7500,10537,1,like
7500,13749,1,dislike
7500,15673,1,follow
7500,17066,1,follow
7506,7506,1,follow
7506,15274,1,follow
7506,7460,8,like
7506,7440,3,dislike
7506,1648,1,like
7506,16352,1,like
7506,11207,1,follow
7506,15175,1,follow
7522,11614,1,follow
7522,9534,3,like
7522,11833,1,follow
7522,17615,1,follow
7522,8591,1,like
7522,9703,1,follow
7522,8774,1,like
7522,17151,1,like
7522,19209,1,unfollow
7522,19873,1,follow
7522,11595,1,follow
7522,7522,1,follow
7522,2872,1,follow
7522,16088,1,follow
7522,11505,1,like
7522,9204,1,follow
7522,9970,1,like
7522,20795,1,like
7522,9630,1,dislike
7522,12412,3,dislike
7522,13924,1,follow
7522,14451,1,like
7522,12288,1,like
7522,1178,1,like
7522,7720,1,like
7522,8654,1,like
7522,8994,1,like
7522,8312,3,follow
7522,13834,1,like
7522,15040,1,like
7522,8949,1,like
7522,7633,1,follow
7522,7865,1,like
7522,7156,1,dislike
7522,8630,1,like
7522,7500,1,follow
7522,12480,1,like
7522,6599,1,like
7522,7741,1,follow
7522,15486,1,dislike
7522,8166,1,dislike
7522,6465,1,like
7522,6622,1,like
7522,8417,1,like
7522,16489,1,follow
7522,6973,1,dislike
7522,13552,1,like
15715,6930,2,like
7529,17615,1,like
7529,19873,3,like
7529,12201,1,follow
7529,522,1,like
7529,8901,1,like
7529,9768,1,like
7529,10253,1,like
7529,14459,1,follow
7529,7529,1,dislike
7529,8821,1,like
7529,8318,1,like
7529,8682,1,follow
7529,16310,1,dislike
7529,16200,1,dislike
7529,6629,1,like
7529,6622,1,follow
7529,7315,1,like
7529,2046,1,like
7529,12412,1,follow
7529,16602,2,like
15733,12412,1,follow
15733,10554,1,like
15733,9029,1,like
15733,15733,1,like
15733,14461,1,like
7555,7555,1,follow
7555,7702,1,follow
7555,16701,1,like
7555,12412,1,follow
7555,1027,1,follow
7555,9633,1,dislike
7555,16779,1,like
7555,7853,1,like
7555,8734,1,follow
7555,8252,1,follow
7555,1237,1,dislike
7555,7778,1,follow
7555,13943,1,follow
7555,2130,1,follow
7555,20161,1,follow
7555,16119,1,follow
15761,369,1,like
15761,11505,1,follow
15761,15761,2,like
15761,1054,1,unfollow
15761,14153,1,follow
15761,14372,1,follow
15761,1153,1,follow
15761,12111,1,follow
15761,9427,1,follow
15761,11654,1,like
15761,11069,1,follow
15761,7778,1,like
15761,10752,1,follow
15761,13865,1,like
15765,11022,1,follow
15765,8865,1,unfollow
15765,11850,2,like
15765,8818,1,follow
15765,14414,1,follow
15765,1144,1,follow
15765,10757,1,follow
15765,13957,1,follow
15765,12041,1,like
15765,11600,1,like
15765,17045,1,follow
15765,16125,1,like
15765,12168,1,like
15765,15200,1,like
15765,9826,1,like
15765,16036,1,like
15765,10335,1,follow
15765,16158,2,follow
15765,7446,1,like
15765,13465,1,follow
15765,13998,1,like
15765,9999,1,like
15765,13971,1,follow
15765,2738,1,follow
15765,9029,1,like
15765,8802,1,like
15765,17194,1,follow
15765,117,3,like
15765,1490,1,like
15765,16779,1,like
15765,8767,1,like
15765,14563,1,follow
15765,6288,1,like
15765,20435,1,follow
15765,13834,1,like
15765,8822,1,dislike
15765,16676,1,dislike
15765,7949,1,like
15765,7792,1,like
15765,7898,1,follow
15765,15765,2,like
15765,8312,1,like
15765,6298,1,like
15765,12412,1,follow
15765,1864,1,like
15765,8271,1,follow
15765,16855,1,dislike
15765,6439,1,follow
7579,13056,1,follow
7579,8312,1,follow
7579,20748,1,follow
7579,10382,1,like
7579,3016,1,follow
7579,7883,1,follow
7579,12168,1,follow
7579,15249,1,follow
7579,10928,1,like
7579,16716,1,like
7579,7977,1,like
7579,2755,1,like
7579,16232,1,dislike
7579,1027,1,dislike
15775,1846,1,follow
15775,12180,1,follow
15775,15775,5,like
15775,17045,1,like
15775,1237,1,follow
15775,7680,1,follow
15775,8925,1,dislike
15775,12511,1,follow
15775,7726,1,like
15775,12018,2,unfollow
15775,11063,1,follow
15775,12167,1,follow
15775,8929,1,like
15775,14463,1,follow
15775,12412,1,follow
15775,17004,1,like
15775,2314,1,follow
15775,17444,1,follow
15775,7206,1,like
15775,10242,1,like
15778,15486,1,follow
15778,17615,1,like
15778,15827,1,follow
15778,15778,2,like
15778,6465,1,follow
7586,1447,1,follow
7586,1017,1,like
7586,7586,1,dislike
7586,19191,1,like
7586,15914,1,like
7586,12412,1,follow
7586,15613,1,follow
7586,8877,1,like
7586,12185,1,follow
7586,6366,1,like
7586,8872,1,dislike
7586,1437,1,like
7586,15506,1,follow
7586,16696,1,dislike
7586,13516,1,dislike
7586,7443,1,like
15790,16150,1,dislike
15790,7399,1,like
15790,8044,1,like
15790,11936,1,like
15790,12168,1,follow
15790,7012,1,like
15790,17151,1,follow
15790,11774,1,unfollow
15790,10078,1,like
15790,7797,1,follow
15790,1073,1,follow
15790,15790,1,like
15790,8267,1,follow
15790,1864,2,like
15790,740,1,follow
15790,8832,1,like
15790,7751,1,follow
15790,12412,1,like
15790,11796,1,like
15790,8439,1,follow
15790,15909,1,like
15790,2128,1,like
15790,9768,1,like
15790,15519,1,like
15796,10858,1,follow
15796,10857,1,like
15802,19191,1,follow
15802,10254,1,like
15802,13138,1,like
15802,12412,1,follow
15802,5327,1,like
15802,7748,1,like
7614,8872,1,follow
7614,8830,1,like
7614,9884,1,like
7614,8009,1,like
7614,13834,1,like
7614,15557,1,follow
7614,14855,1,follow
7614,1059,1,like
7614,13998,1,like
7614,15666,1,like
7614,2993,1,follow
7614,2866,1,like
7614,8632,1,like
7614,8054,1,like
7614,7908,1,dislike
7614,14478,1,follow
7614,7163,1,follow
7614,117,1,dislike
7614,14459,1,follow
7614,8766,1,like
7614,6622,1,follow
7614,369,1,follow
7614,7246,1,follow
7614,16722,1,follow
7614,6922,1,dislike
7614,8044,1,follow
7614,168,1,like
7614,1774,1,dislike
7614,13851,1,like
7614,15418,1,dislike
7614,10947,1,dislike
7614,12412,1,follow
7624,12412,1,follow
7624,2765,1,like
7624,11012,1,follow
7624,2904,1,follow
7624,7748,1,like
7624,14910,1,follow
7624,6629,1,follow
7624,1490,1,follow
7624,8439,1,follow
7624,20576,1,like
7624,8832,1,like
7624,9029,1,like
7624,18738,1,follow
7624,6288,1,follow
7624,19924,1,like
7624,6332,1,like
7624,7624,1,like
7624,13834,1,like
7624,16537,1,like
7624,8081,1,dislike
7624,7756,1,follow
7624,117,1,follow
7624,16243,1,dislike
7624,1917,1,dislike
7624,14808,1,follow
7624,7848,1,dislike
7624,6622,1,follow
7624,19209,1,follow
7624,7650,1,follow
7624,20342,1,dislike
7624,14218,1,like
7633,11620,1,follow
7633,20403,1,like
7633,8586,1,dislike
7633,14907,1,like
7633,7633,1,like
7633,8188,1,follow
7633,7939,1,dislike
7635,16125,1,like
7635,15837,1,unfollow
7635,11583,1,follow
7635,15249,1,follow
7635,10853,1,follow
7635,168,1,like
7635,15180,1,follow
7635,6390,1,like
7635,1070,1,like
7635,8901,1,like
7635,7635,1,like
7635,1064,1,like
7635,13830,1,follow
7635,7748,1,like
7635,553,1,follow
7635,14373,1,follow
7635,12412,1,follow
15827,15827,1,like
15829,11595,1,like
15829,2738,1,follow
15829,7086,1,follow
7636,6629,1,follow
7636,10164,1,follow
7636,1924,1,like
7636,8833,1,like
7636,7922,1,follow
7636,7182,1,follow
7636,15040,1,follow
7636,15320,1,like
7636,16020,1,like
7636,8926,1,like
7636,8844,1,follow
7636,12455,1,follow
7636,12412,1,follow
7636,6298,1,follow
7636,7268,1,follow
7636,8841,1,follow
7636,7834,1,follow
7636,7665,1,dislike
7636,7636,1,like
7636,17057,1,like
7636,7849,1,dislike
7636,17201,1,like
7636,19873,2,like
7636,7506,1,dislike
7636,15914,1,follow
7639,11958,1,follow
7639,15249,1,follow
7639,11139,1,like
7639,10086,1,follow
7639,8166,1,follow
7639,7639,3,like
7639,8026,1,like
7639,9820,1,follow
7639,924,1,dislike
7639,8193,1,like
7639,16637,1,like
7639,14923,2,like
7639,1848,1,follow
7639,16573,1,follow
7639,16486,1,dislike
7639,12501,1,like
7639,19209,1,follow
7639,9053,1,follow
7639,14765,1,like
7639,15128,1,like
7639,8312,1,dislike
7639,20342,1,follow
7639,6629,1,like
7639,1064,1,like
7641,11972,2,like
7641,9884,1,follow
7641,10218,13,dislike
7641,8026,3,like
7641,959,1,like
7641,15837,1,like
7641,7029,1,like
7641,14463,5,dislike
7641,1359,1,follow
7641,19496,1,follow
7641,11596,1,follow
7641,7399,1,follow
7641,16125,1,follow
7641,17201,1,like
7641,7641,1,dislike
7641,8994,1,follow
7641,15200,1,follow
7641,14611,1,follow
7641,12063,1,like
7641,9535,1,follow
7641,11850,1,follow
7641,9074,1,like
7641,11236,1,like
7641,19254,1,like
7641,13916,1,like
7641,8667,1,follow
7641,15765,1,follow
7641,10156,1,follow
7641,12412,1,follow
7641,7849,1,follow
7641,8191,1,follow
7641,6599,2,like
7641,1490,1,follow
7641,11373,1,follow
7641,9068,1,follow
7641,18738,1,follow
7641,14282,1,follow
7641,15876,1,follow
7641,7922,1,follow
7641,2765,1,follow
7641,9826,1,like
7641,1924,1,like
7641,10715,1,like
7641,117,1,like
7641,9557,1,like
7641,8802,1,follow
7641,10937,1,like
7641,2738,1,like
7641,19366,1,like
7641,7726,1,follow
7641,10861,1,follow
7641,7844,1,follow
7641,8275,1,like
7641,10480,1,like
7641,8653,1,follow
7641,16537,1,like
7641,16160,1,like
7641,1064,1,like
7641,8417,1,dislike
7641,6298,2,like
7641,9596,1,dislike
7641,15455,1,like
7641,6687,1,dislike
7641,8830,1,like
7641,10197,1,follow
7641,14478,1,like
7641,6463,1,like
7641,20161,1,like
7641,14907,1,like
7641,7700,1,follow
7641,15292,1,like
7641,13830,1,follow
7641,8242,1,dislike
7641,6922,1,dislike
7641,6622,1,like
7641,6465,1,like
7641,1769,1,follow
7641,740,1,dislike
7641,7183,1,follow
7641,10622,1,like
7641,7911,1,follow
7641,7012,1,follow
15834,20282,1,follow
15834,11010,1,like
15834,8844,1,follow
15834,15074,1,follow
15834,16755,1,like
15834,7834,1,follow
15834,8054,1,like
15834,8286,1,follow
7642,8036,1,like
7642,14451,1,follow
7642,14907,1,follow
7642,17444,1,follow
7642,7210,2,like
7642,17039,1,like
7642,7642,1,like
7642,14160,1,like
7642,2134,1,follow
7642,12412,1,follow
7642,7834,1,like
7642,8901,1,like
7642,7095,1,like
7642,14996,1,like
7642,7443,1,like
7642,6298,1,follow
7642,1774,1,dislike
7642,7206,1,dislike
7642,17057,1,dislike
7642,7049,1,like
7645,14463,1,follow
7645,2738,1,like
7645,12412,1,follow
7645,7645,1,like
7645,15040,1,like
15837,3430,1,like
15837,15837,2,like
15837,10788,1,like
15837,6298,2,unfollow
15837,7635,1,follow
15837,1059,1,follow
15837,16682,1,like
15837,10380,1,like
15837,19873,1,like
15837,12412,1,follow
15837,11693,1,like
15837,11609,1,like
15837,5327,1,follow
15837,9535,2,follow
15837,8497,1,follow
15837,11929,1,like
15837,10752,1,follow
15837,1144,1,like
15837,13879,1,like
15837,14459,1,like
15837,283,1,like
15837,61,1,follow
15837,2087,1,like
15837,8632,1,follow
15837,14162,1,follow
15837,1027,1,follow
7646,9633,1,follow
7646,2226,1,dislike
7646,9703,1,follow
7646,8188,1,like
7646,14451,1,follow
7646,7722,1,like
7646,10746,1,dislike
7646,8872,1,like
7646,14391,1,follow
7646,11620,3,dislike
7646,9630,1,follow
7646,7646,1,like
7646,994,1,like
7646,14910,1,like
7646,8312,1,like
7646,12412,1,follow
7646,8081,1,dislike
7646,20161,1,dislike
15842,11458,1,follow
15842,1835,1,follow
15842,11435,1,follow
15842,19209,1,unfollow
15842,15796,1,like
15842,14426,1,like
15842,15842,1,like
15842,11800,1,like
15842,13498,1,like
15842,11040,1,follow
15842,9248,1,like
15842,14254,1,like
15842,10351,1,follow
15842,8366,1,follow
7650,1214,1,follow
7650,7086,1,follow
7650,8654,1,like
7650,7650,1,like
7650,13998,1,like
7650,1027,1,like
7650,13870,1,like
7650,14491,1,like
7650,7925,1,follow
7650,16972,1,dislike
7650,13552,1,like
7650,12412,1,follow
7653,14463,1,follow
7653,16310,1,follow
7653,1848,1,dislike
7653,16682,1,dislike
7653,8835,1,like
7653,1490,1,follow
7653,8439,1,like
7653,135,1,like
7653,61,1,follow
7653,12412,1,dislike
7653,14095,1,like
7653,8770,1,follow
7653,16015,1,like
7653,6622,1,dislike
7653,8312,1,dislike
7653,6465,1,dislike
7653,14373,1,like
7653,16160,1,like
7653,16115,1,follow
7657,154,1,follow
7657,8176,1,like
7657,949,1,follow
7657,2884,1,like
7657,15129,1,like
7657,13391,1,dislike
7657,12412,1,follow
7658,6599,1,follow
7658,7268,1,like
7658,10043,1,like
7658,19366,1,follow
7658,19873,1,follow
7658,13998,1,follow
7658,16036,1,follow
7658,15918,1,like
7658,8166,1,dislike
7658,1027,1,like
7658,13834,2,like
7658,8833,1,follow
7658,7658,2,like
7658,6433,1,follow
7658,2069,1,like
7658,15023,1,follow
7658,16243,1,like
7658,16069,1,like
7658,1490,1,like
7658,14287,1,like
7658,7844,1,follow
7658,7149,1,follow
7658,736,1,dislike
7658,61,1,like
7658,8036,1,follow
7658,13502,1,follow
7658,1810,1,like
7658,7715,1,follow
7658,7911,1,dislike
7658,12412,1,like
7658,135,1,follow
7659,7659,1,dislike
7659,13971,1,follow
7659,7024,3,like
7659,7748,1,like
7659,16573,1,like
7659,12412,1,follow
7659,1024,1,like
7659,14629,1,follow
7659,14923,1,dislike
7659,8417,1,follow
7659,8648,1,like
7659,16559,1,like
7659,8766,1,follow
7659,14491,1,follow
7659,16722,1,follow
7659,6973,1,like
7659,13498,1,follow
7659,14832,1,like
7659,7849,1,dislike
7659,7149,1,like
7665,2375,1,follow
7665,8312,1,like
7665,13992,1,like
7665,19873,1,like
7665,11450,1,follow
7665,818,1,follow
7665,14373,1,like
7665,11856,1,follow
7665,6779,1,follow
7665,6323,1,follow
7665,20748,1,like
7665,8020,1,dislike
7665,14350,1,follow
7665,8947,1,follow
7665,14339,1,like
7665,7665,1,like
7665,19191,1,like
7665,6922,1,follow
7665,10447,1,follow
7665,7925,1,follow
7665,15040,1,like
7668,2884,1,like
7668,2872,1,follow
7668,12412,1,follow
7668,8312,1,like
7668,6332,1,dislike
7668,9204,1,dislike
7668,6629,1,dislike
7668,19209,1,follow
7674,6465,1,follow
7674,7885,1,dislike
7674,12412,1,follow
7674,7834,1,like
7674,13759,1,dislike
15866,11022,1,like
15866,1103,1,follow
15866,15866,2,dislike
15866,12104,1,follow
15866,10663,1,follow
15866,15128,1,follow
15866,8312,1,like
15866,16234,1,follow
15866,8188,1,dislike
15866,9712,1,like
15866,9703,1,dislike
15866,8653,1,like
15866,8282,1,follow
15866,19873,1,like
15866,12529,1,like
15866,1864,1,like
15866,15918,1,follow
15866,1490,1,follow
15866,2872,1,like
15866,10985,1,follow
15866,8232,1,follow
15866,11110,1,like
15866,11373,1,like
15866,12412,1,follow
15866,8782,1,like
15866,6332,1,follow
15866,9691,1,follow
15866,1153,1,follow
15866,10249,1,like
15866,15602,1,follow
15866,14451,1,dislike
15866,11620,1,dislike
15866,6622,1,follow
15866,13984,1,like
15866,8774,1,like
15866,6298,1,follow
15866,9939,1,like
15866,8811,1,follow
15866,7210,1,follow
15866,15930,1,follow
15866,7119,1,dislike
15866,7676,1,dislike
15866,1938,1,follow
7676,15866,1,dislike
7676,8022,1,like
7676,7780,1,follow
7676,12412,1,follow
7676,6629,1,follow
7680,7680,4,like
7680,12185,1,follow
7680,17640,1,follow
7680,14451,1,follow
7680,11936,1,like
7680,17201,1,follow
7680,9884,1,like
7680,8191,1,follow
7680,1139,1,like
7680,7317,1,follow
7680,13775,1,follow
7680,2113,1,follow
7680,16352,1,follow
7680,2134,1,follow
7680,8439,1,like
7680,7095,1,like
7680,6758,1,like
7680,6332,1,like
7680,8487,1,dislike
7680,18738,1,dislike
7680,8790,1,like
15876,8835,1,like
15876,12168,1,follow
15876,7262,1,like
15876,15876,1,like
15876,14808,1,like
15876,11850,1,dislike
15876,19191,1,like
15876,14907,1,follow
15876,15914,1,like
15876,14832,1,like
15876,13883,1,like
15876,12468,1,like
15876,8036,1,like
15876,10058,1,follow
15876,10258,1,dislike
15876,10438,1,like
15876,7268,1,like
15876,17640,1,follow
15876,7088,1,dislike
15876,17194,1,follow
15876,8495,2,dislike
15876,6332,1,like
15879,20748,1,follow
15879,6482,1,like
15879,9885,1,follow
15879,9812,1,like
15879,11007,1,follow
15879,8054,1,follow
15879,8009,1,like
15879,9884,1,like
15879,11069,1,like
15879,16792,1,follow
15879,15185,1,like
15879,11012,1,unfollow
15879,6930,1,like
15879,9619,1,follow
15879,17151,1,like
15879,9826,1,follow
15879,1777,3,like
15879,13823,1,like
15879,15666,1,follow
15879,15957,1,like
15879,2595,1,like
15879,11450,1,follow
15879,7399,1,like
15879,10622,1,like
15879,14307,1,follow
15879,8817,1,like
15879,8164,1,follow
15879,12305,1,like
7688,13870,1,like
7688,9821,1,follow
7688,13834,1,follow
7688,2738,1,follow
7688,16378,1,like
7688,991,1,dislike
7688,14478,1,like
7688,9534,1,follow
7688,992,1,follow
7688,12367,1,like
7688,6332,1,like
7688,17444,1,follow
7688,1237,1,follow
7688,6629,1,dislike
7688,8766,1,like
7688,12412,1,follow
7688,19363,1,follow
7688,8630,1,follow
7688,7885,1,follow
7688,7949,1,like
7688,13945,1,like
7688,6973,1,dislike
7688,16219,1,like
7688,7049,1,follow
